compounds,pred_mean,pred_std
ScO,1.512487930956724,0.14816898519883073
ScO2,1.5690976001254706,0.14149633060255035
ScO3,1.496677144400291,0.12146772864470744
ScO4,1.496677144400291,0.12146772864470744
ScO5,1.496677144400291,0.12146772864470744
ScO6,1.496677144400291,0.12146772864470744
ScO7,1.496677144400291,0.21133880334790278
ScO8,1.496677144400291,0.13432253170443265
ScO9,1.496677144400291,0.13432253170443265
ScO10,1.3060677878102285,0.13432253170443265
Sc2O3,1.5761872452267587,0.10968737383972416
Sc2O5,1.5141084811611314,0.15484633166748304
Sc2O7,1.5141084811611314,0.14816898519883073
Sc2O9,1.5517655038425724,0.21133880334790278
Sc3O4,1.6004776529210905,0.1494648388934692
Sc3O5,1.6004776529210905,0.1494648388934692
Sc3O7,1.5517655038425724,0.13547050076186745
Sc3O8,1.5517655038425724,0.12146772864470744
Sc3O10,1.496677144400291,0.21133880334790278
Sc4O5,1.5603764586703257,0.11872722574865542
Sc4O7,1.5453892934788092,0.1494648388934692
Sc4O9,1.496677144400291,0.13547050076186745
Sc5O6,1.5453892934788092,0.1494648388934692
Sc5O7,1.5453892934788092,0.1494648388934692
Sc5O8,1.496677144400291,0.13547050076186745
Sc5O9,1.496677144400291,0.12146772864470744
Sc6O7,1.496677144400291,0.17886889057879946
TiO,1.513057574841342,0.14816898519883073
TiO2,1.5557552827081662,0.13808463523193013
TiO3,1.5517655038425724,0.13547050076186745
TiO4,1.5517655038425724,0.12146772864470744
TiO5,1.5517655038425724,0.12146772864470744
TiO6,1.5203854510469526,0.1338220457709452
TiO7,1.5517655038425724,0.12146772864470744
TiO8,1.5517655038425724,0.21133880334790278
TiO9,1.496677144400291,0.13432253170443265
TiO10,1.496677144400291,0.13432253170443265
Ti2O3,1.577807795431166,0.10968737383972416
Ti2O5,1.545502521780346,0.14149633060255035
Ti2O7,1.496790372701828,0.1338220457709452
Ti2O9,1.5517655038425724,0.12146772864470744
Ti3O4,1.545502521780346,0.14149633060255035
Ti3O5,1.5517655038425724,0.13547050076186745
