compounds,pred_mean,pred_std
ScO,1.5821376169204755,0.11478577167814805
ScO2,1.5861394672074596,0.12138173910451316
ScO3,1.5846736741322531,0.12138173910451316
ScO4,1.5631310183736766,0.14807324607454508
ScO5,1.5945110711692965,0.15641213998072398
ScO6,1.5945110711692965,0.15641213998072398
ScO7,1.5945110711692965,0.15641213998072398
ScO8,1.490710562648497,0.1417673285924229
ScO9,1.490710562648497,0.12711369119701865
ScO10,1.4082076175849947,0.12711369119701865
Sc2O3,1.5820488945598674,0.12138173910451316
Sc2O5,1.5776278513067112,0.12138173910451316
Sc2O7,1.5861394672074596,0.11478577167814805
Sc2O9,1.5552334982834481,0.14450297109996474
Sc3O4,1.5761231757087817,0.12138173910451316
Sc3O5,1.5761231757087817,0.12138173910451316
Sc3O7,1.5846736741322531,0.12138173910451316
Sc3O8,1.5815679730358576,0.11478577167814805
Sc3O10,1.5945110711692965,0.15641213998072398
Sc4O5,1.5862055019760524,0.12138173910451316
Sc4O7,1.5862942243366605,0.12138173910451316
Sc4O9,1.5787234411967064,0.12424580651077244
Sc5O6,1.6239512470181015,0.13138537860778637
Sc5O7,1.581829142293102,0.13138537860778637
Sc5O8,1.581829142293102,0.13138537860778637
Sc5O9,1.620845545921706,0.12424580651077244
Sc6O7,1.5862942243366605,0.12138173910451316
TiO,1.5821376169204755,0.12199491658805289
TiO2,1.5820488945598674,0.12537028543687398
TiO3,1.5821376169204755,0.12138173910451316
TiO4,1.55980499245505,0.14450297109996474
TiO5,1.5497887009563722,0.11478577167814805
TiO6,1.5497887009563722,0.14450297109996474
TiO7,1.5552334982834481,0.14450297109996474
TiO8,1.5081418994093374,0.17293088004740353
TiO9,1.5457989220907784,0.1417673285924229
TiO10,1.490710562648497,0.12711369119701865
Ti2O3,1.554773250260707,0.12138173910451316
Ti2O5,1.5861394672074596,0.12138173910451316
Ti2O7,1.5761231757087817,0.11478577167814805
Ti2O9,1.5552334982834481,0.14450297109996474
Ti3O4,1.5776278513067112,0.12138173910451316
Ti3O5,1.5861394672074596,0.12138173910451316
Ti3O7,1.5761231757087817,0.11478577167814805
Ti3O8,1.5552334982834481,0.14450297109996474
Ti3O10,1.490823790950034,0.15618629036204063
Ti4O5,1.5861394672074596,0.12138173910451316
Ti4O7,1.5861394672074596,0.12138173910451316
Ti4O9,1.5497887009563722,0.14450297109996474
Ti5O6,1.5861394672074596,0.12138173910451316
Ti5O7,1.5861394672074596,0.11478577167814805
Ti5O8,1.5747921576465667,0.11478577167814805
Ti5O9,1.55980499245505,0.14450297109996474
Ti6O7,1.5861394672074596,0.11478577167814805
Ti9O10,1.5552334982834481,0.14450297109996474
VO,1.588568462416299,0.12199491658805289
VO2,1.588568462416299,0.12537028543687398
VO3,1.5820488945598674,0.12138173910451316
VO4,1.5861394672074596,0.11478577167814805
VO5,1.5861394672074596,0.11478577167814805
VO6,1.5747921576465667,0.11478577167814805
VO7,1.5552334982834481,0.14450297109996474
VO8,1.5568540484878555,0.14450297109996474
VO9,1.5457989220907784,0.17539855946750166
VO10,1.490710562648497,0.1417673285924229
V2O3,1.554773250260707,0.12537028543687398
V2O5,1.5821376169204755,0.09102327018095763
V2O7,1.5821376169204755,0.12138173910451316
V2O9,1.55980499245505,0.14450297109996474
V3O4,1.5821376169204755,0.12537028543687398
V3O5,1.5821376169204755,0.12537028543687398
V3O7,1.5821376169204755,0.12138173910451316
V3O8,1.5821376169204755,0.12138173910451316
V3O10,1.5497887009563722,0.14450297109996474
V4O5,1.588568462416299,0.12537028543687398
V4O7,1.5821376169204755,0.12537028543687398
V4O9,1.5821376169204755,0.12138173910451316
V5O6,1.588568462416299,0.12537028543687398
V5O7,1.554773250260707,0.12537028543687398
V5O8,1.5821376169204755,0.12537028543687398
V5O9,1.5821376169204755,0.09102327018095763
CrO2,1.588568462416299,0.12199491658805289
CrO3,1.554773250260707,0.12138173910451316
CrO4,1.5861394672074596,0.11478577167814805
