compounds,pred_mean,pred_std
ScO,1.442472181814538,0.07920012609815208
ScO2,1.3939381826678787,0.07339289179834421
ScO3,1.2784627590560687,0.09456695537309814
ScO4,1.2784627590560687,0.09456695537309814
ScO5,1.2784627590560687,0.09456695537309814
ScO6,1.2784627590560687,0.09456695537309814
ScO7,1.2784627590560687,0.09456695537309814
ScO8,1.2784627590560687,0.09456695537309814
ScO9,1.2784627590560687,0.07920012609815208
ScO10,1.326996758202728,0.07920012609815208
Sc2O3,1.3939381826678787,0.07339289179834421
Sc2O5,1.3939381826678787,0.09456695537309814
Sc2O7,1.3939381826678787,0.09456695537309814
Sc2O9,1.3939381826678787,0.09456695537309814
Sc3O4,1.3939381826678787,0.07339289179834421
Sc3O5,1.3939381826678787,0.09456695537309814
Sc3O7,1.3939381826678787,0.09456695537309814
Sc3O8,1.3939381826678787,0.09456695537309814
Sc3O10,1.3939381826678787,0.09456695537309814
Sc4O5,1.4366267286458543,0.07339289179834421
Sc4O7,1.4103092176059526,0.09165700953139856
Sc4O9,1.2784627590560687,0.09456695537309814
Sc5O6,1.4103092176059526,0.07339289179834421
Sc5O7,1.2784627590560687,0.09456695537309814
Sc5O8,1.2784627590560687,0.09456695537309814
Sc5O9,1.2784627590560687,0.09456695537309814
Sc6O7,1.2784627590560687,0.09456695537309814
TiO,1.44902654211016,0.07920012609815208
TiO2,1.3939381826678787,0.07339289179834421
TiO3,1.2784627590560687,0.09456695537309814
TiO4,1.2784627590560687,0.09456695537309814
TiO5,1.2784627590560687,0.09456695537309814
TiO6,1.3939381826678787,0.09456695537309814
TiO7,1.3939381826678787,0.09456695537309814
TiO8,1.3939381826678787,0.09456695537309814
TiO9,1.3939381826678787,0.07920012609815208
TiO10,1.326996758202728,0.07920012609815208
Ti2O3,1.3939381826678787,0.07339289179834421
Ti2O5,1.3939381826678787,0.09456695537309814
Ti2O7,1.3939381826678787,0.09456695537309814
Ti2O9,1.3939381826678787,0.09456695537309814
Ti3O4,1.3939381826678787,0.09456695537309814
Ti3O5,1.3939381826678787,0.09456695537309814
Ti3O7,1.2784627590560687,0.09456695537309814
Ti3O8,1.2784627590560687,0.09456695537309814
Ti3O10,1.2784627590560687,0.07920012609815208
Ti4O5,1.4103092176059526,0.07339289179834421
Ti4O7,1.2784627590560687,0.1181003243993031
Ti4O9,1.2784627590560687,0.09456695537309814
Ti5O6,1.3939381826678787,0.09456695537309814
Ti5O7,1.3939381826678787,0.09456695537309814
Ti5O8,1.3939381826678787,0.09456695537309814
Ti5O9,1.3939381826678787,0.09456695537309814
Ti6O7,1.3939381826678787,0.09456695537309814
Ti9O10,1.44902654211016,0.08646427786697297
VO,1.4075403477772173,0.057919669928849615
VO2,1.3939381826678787,0.07339289179834421
VO3,1.3939381826678787,0.09456695537309814
VO4,1.3939381826678787,0.09456695537309814
VO5,1.3939381826678787,0.09456695537309814
VO6,1.3939381826678787,0.09456695537309814
VO7,1.3939381826678787,0.09456695537309814
VO8,1.3939381826678787,0.09456695537309814
VO9,1.3939381826678787,0.09456695537309814
VO10,1.3939381826678787,0.07920012609815208
V2O3,1.3939381826678787,0.09456695537309814
V2O5,1.3939381826678787,0.09456695537309814
V2O7,1.3939381826678787,0.09456695537309814
V2O9,1.3939381826678787,0.09456695537309814
V3O4,1.3939381826678787,0.09456695537309814
V3O5,1.44902654211016,0.08646427786697297
V3O7,1.3939381826678787,0.09456695537309814
V3O8,1.3939381826678787,0.09456695537309814
V3O10,1.3939381826678787,0.09456695537309814
V4O5,1.4202556937077804,0.06636911732000565
V4O7,1.4202556937077804,0.07339289179834421
V4O9,1.3939381826678787,0.07339289179834421
V5O6,1.4202556937077804,0.11547404393057845
V5O7,1.4202556937077804,0.11547404393057845
V5O8,1.4202556937077804,0.07339289179834421
V5O9,1.3939381826678787,0.07339289179834421
CrO2,1.3939381826678787,0.07339289179834421
CrO3,1.2784627590560687,0.09456695537309814
CrO4,1.2784627590560687,0.05747396358148494
CrO5,1.2784627590560687,0.09456695537309814
CrO6,1.3939381826678787,0.09456695537309814
CrO7,1.3939381826678787,0.09456695537309814
CrO8,1.3939381826678787,0.09456695537309814
CrO9,1.3939381826678787,0.05747396358148494
CrO10,1.326996758202728,0.07920012609815208
Cr3O4,1.44902654211016,0.07920012609815208
Cr3O5,1.4121118419488192,0.07462966381588561
Cr3O7,1.4075403477772173,0.07462966381588561
Cr3O8,1.4091608979816246,0.07462966381588561
Cr3O10,1.44902654211016,0.08646427786697297
Cr4O5,1.4360664802642134,0.05237669853922486
Cr4O7,1.4753440531500617,0.06068248447993461
Cr4O9,1.4753440531500617,0.06710444853465114
Cr5O6,1.4406379744358153,0.057919669928849615
Cr5O7,1.4286459926369555,0.057919669928849615
Cr5O8,1.4286459926369555,0.057919669928849615
Cr5O9,1.433857858817119,0.057919669928849615
MnO,1.4486538592966187,0.06250258096563689
MnO2,1.44902654211016,0.08646427786697297
MnO3,1.3939381826678787,0.09456695537309814
MnO4,1.3939381826678787,0.09456695537309814
MnO5,1.3939381826678787,0.09456695537309814
